fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,ID
4.586675782,4.453698903,5.097660571,4.688774544,4.735122456,5.29876016,5.593768505,5.229594145,5.575742208,4.892931589,4.133892097,7,1229
4.644110859,3.057516545,5.354332583,5.114328171,4.543898782,4.916356721,5.350572849,3.915571264,5.381424656,5.718856281,6.292163625,5,1230
4.701545935,6.603819735,3.6602973,5.043402567,4.713875381,8.071185095,6.323355471,4.715641647,5.446197173,4.774942347,5.3537847,6,1231
4.586675782,4.453698903,5.097660571,4.688774544,4.735122456,5.29876016,5.593768505,5.229594145,5.575742208,4.892931589,4.133892097,5,1232
6.079987768,3.336753016,5.508335791,4.759700148,4.352675107,4.820755861,4.681784797,4.678552292,4.474609411,4.008012275,3.946216312,5,1233
4.299500401,6.240812321,3.6602973,4.759700148,4.395169257,4.533953282,4.134594572,2.70751797,5.510969691,3.477060687,7.23054255,4,1234
3.667714561,3.89522596,5.251663778,10,4.288933882,4.055948983,7.022542981,4.456016158,4.928017033,4.420974621,6.010649947,6,1235
4.701545935,5.123866435,3.608962897,4.405072126,4.628887082,4.151549843,4.104195115,4.916983863,4.668926963,4.892931589,4.040054205,4,1236
4.299500401,6.240812321,3.6602973,4.759700148,4.395169257,4.533953282,4.134594572,2.70751797,5.510969691,3.477060687,7.23054255,6,1237
4.873851164,6.129117733,3.608962897,4.972476962,4.862604906,4.629554142,4.316991313,5.653472494,5.446197173,3.831028412,4.22772999,6,1238
3.954889942,5.794033967,3.608962897,6.249137844,4.352675107,4.533953282,4.195393486,4.010943892,5.899604796,4.420974621,6.292163625,4,1239
4.529240706,5.458950201,4.635650948,4.405072126,4.756369531,6.923974777,5.411371763,4.042734768,3.632566683,3.477060687,3.946216312,4,1240
5.850247463,4.118615137,5.611004596,4.972476962,4.820110756,6.159167899,5.563369048,5.287877418,4.021201788,4.597958484,4.415405775,5,1241
5.390766852,4.28615702,5.713673401,4.617848939,4.373922182,4.916356721,4.803382624,3.61885642,4.409836893,4.656953105,6.667515195,5,1242
4.988721317,5.179713729,4.738319753,4.901551358,4.883851981,4.438352422,6.201757644,5.823023833,5.381424656,4.774942347,4.133892097,6,1243
3.610279484,3.671836782,4.892322961,10,4.565145857,10,8.451317457,5.245489583,5.122334586,4.30298538,4.884595237,5,1244
4.47180563,5.123866435,4.584316545,4.47599773,4.883851981,4.916356721,4.620985883,4.895789945,6.158694866,5.128910072,5.072271022,6,1245
4.47180563,6.184965027,3.968303715,4.405072126,4.968840281,4.916356721,5.04657828,4.085122603,3.762111718,3.949017654,4.60308156,5,1246
4.47180563,5.123866435,4.584316545,4.47599773,4.883851981,4.916356721,4.620985883,4.895789945,6.158694866,5.128910072,5.072271022,5,1247
4.184630248,4.342004314,5.302998181,4.759700148,4.862604906,5.58556274,4.681784797,4.021540851,5.640514726,5.541872418,5.635298377,5,1248
4.299500401,5.403102906,3.6602973,4.830625753,4.820110756,5.776764459,4.712184254,4.148704356,5.575742208,4.715947726,5.447622592,6,1249
4.299500401,5.403102906,3.6602973,4.830625753,4.820110756,5.776764459,4.712184254,4.148704356,5.575742208,4.715947726,5.447622592,6,1250
4.529240706,5.291408318,4.327644533,4.759700148,4.777616606,6.063567039,5.411371763,4.763327961,4.798471998,4.597958484,4.415405775,6,1251
4.299500401,6.073270438,3.608962897,4.47599773,5.754982055,4.055948983,4.012996744,4.747432523,5.899604796,4.538963863,4.415405775,5,1252
4.758981012,5.738186672,3.608962897,4.192295312,5.181311031,4.055948983,3.982597287,4.44012072,5.770059761,4.538963863,4.133892097,5,1253
4.701545935,5.96157585,3.916969313,4.546923335,4.820110756,5.39436102,4.65138534,4.752731003,5.575742208,5.187904693,5.447622592,5,1254
3.725149637,5.626492084,3.711631702,4.901551358,4.607640007,5.967966179,4.985779366,3.322141575,6.029149831,3.772033792,5.541460485,5,1255
4.529240706,5.347255612,4.738319753,4.47599773,4.883851981,7.593180796,5.411371763,4.069227165,3.632566683,3.595049929,3.85237842,5,1256
4.242065324,5.291408318,5.046326168,6.603765867,4.947593206,4.629554142,5.684966876,4.779223399,5.057562068,5.246899314,5.541460485,5,1257
4.127195172,5.626492084,3.608962897,5.114328171,5.754982055,4.916356721,4.590586426,4.27586786,5.834832278,4.833936968,5.822974162,6,1258
4.127195172,5.626492084,3.608962897,5.114328171,5.754982055,4.916356721,4.590586426,4.27586786,5.834832278,4.833936968,5.822974162,6,1259
5.161026546,5.598568437,7.099702269,4.47599773,10,5.29876016,5.289773935,4.77392492,3.114386543,7.901657254,3.946216312,6,1260
3.84001979,7.748689268,3.608962897,4.617848939,4.905099056,5.107558441,4.316991313,3.740721445,6.806420041,4.361980001,5.72913627,5,1261
5.850247463,4.565393492,5.559670193,4.972476962,4.862604906,6.732773057,5.593768505,5.27198198,3.956429271,4.538963863,4.415405775,4,1262
4.931286241,6.408354204,3.608962897,4.759700148,5.032581506,4.725155002,4.377790227,5.558099865,5.381424656,3.831028412,4.22772999,5,1263
5.10359147,4.118615137,5.251663778,4.47599773,4.543898782,5.967966179,5.137776651,3.841392553,5.446197173,5.364888556,6.292163625,4,1264
4.356935477,5.235561024,3.86563491,4.830625753,4.862604906,5.011957581,4.681784797,4.413628324,5.446197173,4.656953105,4.884595237,6,1265
4.356935477,5.235561024,3.86563491,4.830625753,4.862604906,5.011957581,4.681784797,4.413628324,5.446197173,4.656953105,4.884595237,6,1266
6.194857921,4.453698903,6.175683024,4.830625753,4.586392932,4.725155002,4.164994029,4.604373581,3.632566683,6.249807869,5.916812055,6,1267
4.184630248,4.342004314,5.200329376,4.617848939,4.820110756,5.48996188,5.137776651,4.964670177,6.029149831,4.361980001,4.133892097,6,1268
3.380539179,4.788782669,3.762966105,4.47599773,4.076463132,6.159167899,6.232157101,1.849164313,6.223467383,5.954834765,8.35659726,6,1269
3.093363797,4.174462431,3.6602973,4.334146521,4.161451432,5.967966179,5.411371763,1.870358231,7.518917733,5.541872418,8.35659726,8,1270
4.414370553,4.509546197,4.635650948,4.334146521,4.182698507,5.776764459,5.532969591,3.279753741,5.446197173,4.479969242,6.198325732,6,1271
3.610279484,4.621240786,3.608962897,4.546923335,4.777616606,5.872365319,4.924980452,3.465200518,6.223467383,4.243990759,5.72913627,6,1272
4.529240706,5.291408318,4.635650948,4.617848939,4.692628306,6.732773057,4.924980452,4.042734768,3.632566683,3.65404455,3.946216312,5,1273
4.701545935,5.291408318,4.27631013,4.688774544,5.30879348,5.107558441,4.681784797,3.756616883,4.539381928,4.243990759,5.72913627,5,1274
4.816416088,6.045346791,4.738319753,4.830625753,4.735122456,4.725155002,6.049760359,5.070639764,4.539381928,4.30298538,4.133892097,6,1275
5.10359147,4.28615702,5.662338998,7.667649935,4.203945582,3.769146404,3.891398916,4.424225282,4.798471998,4.420974621,6.47983941,6,1276
4.242065324,5.905728555,3.608962897,4.546923335,5.56375838,3.769146404,3.891398916,4.795118838,5.251879621,4.656953105,4.321567882,4,1277
4.816416088,6.045346791,4.738319753,4.830625753,4.735122456,4.725155002,6.049760359,5.070639764,4.539381928,4.30298538,4.133892097,6,1278
5.850247463,3.727684077,5.611004596,4.405072126,4.458910482,3.769146404,3.860999459,3.968556057,3.891656753,4.479969242,6.010649947,6,1279
4.299500401,4.621240786,4.635650948,4.546923335,4.777616606,6.159167899,5.228975022,4.392434406,5.381424656,4.892931589,4.97843313,7,1280
4.299500401,4.621240786,4.635650948,4.546923335,4.777616606,6.159167899,5.228975022,4.392434406,5.381424656,4.892931589,4.97843313,6,1281
4.758981012,6.324583263,3.608962897,4.617848939,4.926346131,4.342751562,4.256192399,4.705044688,5.122334586,5.128910072,5.447622592,6,1282
5.218461623,5.570644789,5.046326168,5.114328171,5.181311031,5.107558441,5.684966876,5.314369815,4.668926963,4.833936968,4.790757345,6,1283
4.242065324,4.397851609,4.584316545,4.830625753,4.650134156,5.203159301,4.681784797,3.94736214,5.510969691,4.420974621,5.447622592,6,1284
6.711773608,4.118615137,6.175683024,4.47599773,5.053828581,5.39436102,5.016178823,5.314369815,3.956429271,4.479969242,5.072271022,5,1285
4.299500401,2.945821956,5.867676609,4.972476962,4.586392932,5.107558441,4.529787512,3.163187195,5.251879621,4.30298538,6.85519098,5,1286
4.816416088,5.403102906,4.019638118,5.043402567,4.331428032,3.769146404,3.800200545,2.940651061,4.409836893,3.300076824,7.418218335,6,1287
4.242065324,5.403102906,5.148994973,6.390989053,4.586392932,5.39436102,6.93134461,6.2680961,4.928017033,8.019646496,4.790757345,5,1288
4.242065324,5.403102906,5.148994973,6.390989053,4.586392932,5.39436102,6.93134461,6.2680961,4.928017033,8.019646496,4.790757345,5,1289
4.586675782,6.184965027,3.608962897,4.546923335,5.26629933,4.055948983,3.95219783,4.185793711,5.316652138,4.597958484,5.541460485,5,1290
4.931286241,5.598568437,4.122306923,4.688774544,4.692628306,5.872365319,5.411371763,4.805715796,4.863244516,5.541872418,5.447622592,5,1291
3.610279484,4.258233373,4.27631013,4.901551358,4.331428032,4.820755861,4.438589141,3.343335493,7.000737593,5.069915451,6.85519098,6,1292
4.529240706,6.268735969,3.608962897,4.546923335,4.926346131,4.055948983,3.95219783,4.985864094,5.187107103,4.008012275,4.321567882,6,1293
4.931286241,5.598568437,4.122306923,4.688774544,4.692628306,5.872365319,5.411371763,4.805715796,4.863244516,5.541872418,5.447622592,4,1294
4.012325019,5.570644789,3.608962897,6.249137844,5.117569806,8.357987674,5.94336226,4.381837447,4.280291858,3.772033792,4.133892097,6,1295
4.012325019,5.570644789,3.608962897,6.249137844,5.117569806,8.357987674,5.94336226,4.381837447,4.280291858,3.772033792,4.133892097,5,1296
4.356935477,5.012171846,4.327644533,4.688774544,4.501404632,4.916356721,4.468988598,3.136694798,5.251879621,4.715947726,6.573677302,5,1297
3.495409331,5.403102906,3.608962897,4.192295312,4.480157557,4.533953282,4.134594572,2.437295522,5.899604796,4.420974621,6.667515195,6,1298
4.586675782,10,3.608962897,4.688774544,6.052441104,3.960348123,3.860999459,3.94736214,6.223467383,3.477060687,5.447622592,6,1299
3.20823395,5.654415731,3.608962897,4.724237346,4.841357831,4.916356721,4.438589141,3.7778108,8.037097873,4.715947726,6.949028873,3,1300
4.069760095,6.855132559,3.968303715,4.617848939,5.26629933,5.39436102,5.320173392,4.593776622,6.871192558,5.482877798,6.198325732,6,1301
5.448201928,4.118615137,5.251663778,4.688774544,4.501404632,3.864747263,4.043396201,4.477210076,4.928017033,5.836845523,5.72913627,6,1302
4.816416088,3.615989488,5.867676609,4.47599773,4.862604906,6.159167899,5.654567419,4.079824124,5.316652138,5.01092083,5.72913627,6,1303
4.586675782,6.464201499,4.68698535,4.830625753,4.990087356,5.48996188,5.654567419,4.339449613,3.762111718,3.713039171,3.85237842,5,1304
4.529240706,5.458950201,4.943657363,4.546923335,4.692628306,5.776764459,6.262556557,4.667955333,4.928017033,4.243990759,4.415405775,5,1305
5.792812386,5.905728555,5.251663778,4.972476962,5.011334431,5.58556274,6.353754928,5.611084659,4.863244516,4.774942347,4.696919452,5,1306
4.127195172,5.849881261,4.07097252,5.965435426,4.586392932,4.916356721,4.468988598,4.201689149,5.640514726,4.184996138,5.635298377,5,1307
5.792812386,5.905728555,5.251663778,4.972476962,5.011334431,5.58556274,6.353754928,5.611084659,4.863244516,4.774942347,4.696919452,4,1308
4.242065324,5.514797495,4.122306923,4.192295312,4.650134156,6.063567039,5.502570134,4.604373581,4.798471998,4.715947726,3.85237842,5,1309
4.529240706,5.458950201,4.943657363,4.546923335,4.692628306,5.776764459,6.262556557,4.667955333,4.928017033,4.243990759,4.415405775,5,1310
3.954889942,4.900477258,4.378978935,5.327104985,4.501404632,4.629554142,4.408189684,2.961844979,5.122334586,4.597958484,7.23054255,5,1311
4.816416088,8.642245977,4.68698535,4.546923335,4.905099056,4.820755861,4.833782081,4.244076984,5.187107103,3.890023033,5.072271022,6,1312
4.242065324,4.062767843,4.68698535,4.830625753,4.968840281,5.39436102,5.563369048,4.381837447,5.575742208,4.30298538,4.696919452,5,1313
4.242065324,4.062767843,4.68698535,4.901551358,4.968840281,5.776764459,5.684966876,4.371240489,5.575742208,4.243990759,4.696919452,6,1314
4.529240706,5.570644789,4.994991766,4.617848939,4.905099056,5.107558441,6.353754928,4.68914925,4.668926963,4.538963863,4.415405775,6,1315
3.323104102,6.184965027,3.608962897,4.050444103,4.012721908,5.011957581,4.985779366,2.792293639,9.526865776,4.597958484,6.949028873,6,1316
5.907682539,4.509546197,5.970345414,4.759700148,5.075075656,4.438352422,4.833782081,4.805715796,4.150746823,5.187904693,6.386001517,6,1317
4.529240706,5.570644789,4.994991766,4.617848939,4.905099056,5.107558441,6.353754928,4.68914925,4.668926963,4.538963863,4.415405775,6,1318
5.448201928,6.296659616,7.099702269,4.405072126,10,5.203159301,5.532969591,4.879894507,2.337116333,8.96356043,3.758540527,6,1319
5.792812386,5.738186672,5.354332583,5.043402567,5.138816881,4.629554142,6.262556557,5.642875535,4.668926963,5.01092083,4.696919452,6,1320
3.093363797,6.184965027,3.608962897,4.050444103,4.012721908,5.011957581,4.985779366,2.792293639,9.526865776,4.597958484,6.949028873,5,1321
5.448201928,3.951073254,5.765007803,4.47599773,4.373922182,4.342751562,4.134594572,3.502289874,4.150746823,4.361980001,5.916812055,6,1322
5.448201928,4.062767843,5.611004596,4.47599773,4.416416332,5.48996188,5.259374478,4.048033248,4.150746823,5.954834765,5.541460485,5,1323
4.069760095,4.621240786,4.840988558,4.405072126,4.777616606,5.203159301,4.620985883,3.968556057,5.510969691,4.656953105,5.166108915,7,1324
4.069760095,4.621240786,4.840988558,4.405072126,4.777616606,5.203159301,4.620985883,3.968556057,5.510969691,4.656953105,5.166108915,6,1325
4.069760095,4.621240786,4.840988558,4.405072126,4.777616606,5.203159301,4.620985883,3.968556057,5.510969691,4.656953105,5.166108915,6,1326
4.069760095,4.621240786,4.840988558,4.405072126,4.777616606,5.203159301,4.620985883,3.968556057,5.510969691,4.656953105,5.166108915,6,1327
3.954889942,4.956324552,4.173641325,4.47599773,4.692628306,4.725155002,4.74258371,4.339449613,5.187107103,4.184996138,3.946216312,6,1328
4.47180563,5.403102906,4.943657363,4.688774544,4.905099056,5.107558441,6.353754928,4.68914925,4.863244516,4.420974621,4.415405775,5,1329
4.47180563,5.403102906,4.943657363,4.688774544,4.905099056,5.107558441,6.353754928,4.68914925,4.863244516,4.420974621,4.415405775,6,1330
4.701545935,6.910979853,4.943657363,5.894509821,5.415028855,6.445970478,5.624167962,4.964670177,4.668926963,3.831028412,3.85237842,6,1331
5.046156393,4.230309726,4.122306923,4.405072126,4.735122456,4.055948983,4.34739077,4.503702473,3.567794166,3.65404455,4.321567882,5,1332
5.448201928,6.380430557,4.738319753,4.759700148,4.820110756,4.629554142,5.04657828,5.452130278,4.150746823,4.126001517,4.22772999,6,1333
4.356935477,6.715514323,3.608962897,4.617848939,6.668606278,3.864747263,3.921798373,4.646761415,5.510969691,4.184996138,4.60308156,5,1334
4.012325019,5.291408318,3.711631702,4.901551358,4.607640007,5.29876016,4.803382624,3.475797477,5.446197173,5.01092083,7.042866765,5,1335
3.667714561,4.844629963,3.608962897,4.192295312,4.352675107,4.916356721,4.377790227,3.799004718,5.316652138,3.772033792,4.133892097,6,1336
3.667714561,4.844629963,3.608962897,4.192295312,4.352675107,4.916356721,4.377790227,3.799004718,5.316652138,3.772033792,4.133892097,5,1337
3.667714561,4.844629963,3.608962897,4.192295312,4.352675107,4.916356721,4.377790227,3.799004718,5.316652138,3.772033792,4.133892097,5,1338
4.529240706,4.900477258,3.711631702,4.405072126,4.926346131,4.725155002,4.529787512,4.27586786,5.316652138,4.30298538,5.072271022,5,1339
4.529240706,4.900477258,3.711631702,4.405072126,4.926346131,4.725155002,4.529787512,4.27586786,5.316652138,4.30298538,5.072271022,6,1340
4.529240706,4.900477258,3.711631702,4.405072126,4.926346131,4.725155002,4.529787512,4.27586786,5.316652138,4.30298538,5.072271022,6,1341
4.586675782,5.068019141,3.711631702,4.405072126,4.947593206,5.107558441,4.529787512,4.546090308,5.381424656,4.126001517,4.97843313,6,1342
4.529240706,4.900477258,3.711631702,4.405072126,4.926346131,4.725155002,4.529787512,4.27586786,5.316652138,4.30298538,5.072271022,6,1343
6.826643761,4.397851609,6.073014219,5.043402567,4.777616606,4.247150703,4.195393486,5.939590379,3.567794166,4.243990759,5.541460485,6,1344
4.931286241,4.509546197,4.840988558,4.830625753,4.480157557,4.438352422,4.438589141,4.673253812,4.604154446,4.243990759,4.790757345,5,1345
3.725149637,5.347255612,3.6602973,4.688774544,4.331428032,3.960348123,3.982597287,3.926168222,6.353012418,4.420974621,5.916812055,6,1346
4.356935477,5.710263025,3.762966105,4.47599773,4.798863681,4.151549843,3.95219783,4.535493349,5.187107103,3.418066066,4.133892097,5,1347
4.356935477,5.710263025,3.762966105,4.47599773,4.798863681,4.151549843,3.95219783,4.535493349,5.187107103,3.418066066,4.133892097,5,1348
4.184630248,5.235561024,3.608962897,5.185253776,4.862604906,5.48996188,4.833782081,4.169898273,5.640514726,4.184996138,5.3537847,5,1349
5.390766852,5.403102906,5.097660571,4.617848939,4.607640007,6.541571338,5.806564703,4.890491466,5.187107103,4.479969242,4.60308156,5,1350
4.356935477,5.514797495,3.6602973,4.830625753,4.522651707,4.247150703,4.985779366,3.184381112,5.057562068,4.126001517,6.292163625,5,1351
4.586675782,5.654415731,3.762966105,4.546923335,4.968840281,4.820755861,5.320173392,5.081236723,5.381424656,3.831028412,4.884595237,6,1352
4.586675782,5.654415731,3.762966105,4.546923335,4.968840281,4.820755861,5.320173392,5.081236723,5.381424656,3.831028412,4.884595237,5,1353
4.356935477,5.291408318,3.762966105,4.830625753,4.777616606,4.151549843,4.438589141,4.434822241,5.251879621,4.184996138,4.60308156,5,1354
3.725149637,3.839378665,4.892322961,4.47599773,4.968840281,3.960348123,4.560186969,3.883780388,5.316652138,3.713039171,4.696919452,5,1355
3.725149637,3.951073254,4.892322961,4.47599773,4.926346131,3.864747263,4.438589141,3.883780388,5.316652138,3.713039171,4.696919452,5,1356
4.414370553,4.453698903,4.840988558,4.972476962,4.798863681,6.063567039,5.624167962,4.85870059,6.871192558,4.597958484,5.635298377,5,1357
4.47180563,5.626492084,4.48164774,7.029319494,6.711100428,8.453588534,6.566551127,5.324966774,4.798471998,4.067006896,4.133892097,6,1358
6.884078837,4.705011727,5.662338998,4.192295312,5.075075656,4.055948983,4.438589141,5.155415434,3.438249131,4.951926209,4.634360857,5,1359
5.505637004,5.068019141,5.200329376,4.830625753,5.52126423,4.533953282,4.74258371,5.128923037,4.539381928,4.420974621,5.447622592,6,1360
4.988721317,6.799285265,4.327644533,4.972476962,5.117569806,4.725155002,5.228975022,5.261385021,5.316652138,4.30298538,4.696919452,5,1361
6.884078837,4.705011727,5.662338998,4.192295312,5.075075656,4.055948983,4.438589141,5.155415434,3.438249131,4.951926209,4.634360857,5,1362
4.816416088,6.687590676,4.994991766,4.617848939,4.841357831,4.533953282,5.502570134,4.879894507,4.863244516,3.949017654,4.415405775,6,1363
4.356935477,5.431026554,3.711631702,4.546923335,5.181311031,4.438352422,4.529787512,4.074525645,5.964377313,4.243990759,6.292163625,4,1364
4.701545935,4.844629963,4.07097252,4.759700148,5.585005455,4.438352422,4.864181538,5.18720631,4.150746823,4.774942347,4.133892097,6,1365
4.414370553,6.184965027,4.019638118,4.405072126,5.138816881,4.438352422,4.955379909,4.477210076,4.539381928,4.067006896,4.415405775,5,1366
4.184630248,5.068019141,5.148994973,4.759700148,5.011334431,4.342751562,6.779347325,5.266683501,4.604154446,8.078641117,5.072271022,5,1367
4.816416088,6.35250691,5.251663778,4.688774544,4.820110756,5.011957581,5.83696416,4.901088425,4.733699481,4.067006896,4.415405775,6,1368
4.012325019,5.458950201,3.608962897,4.334146521,4.607640007,3.864747263,3.830600002,3.523483791,5.122334586,3.300076824,4.97843313,6,1369
5.218461623,6.408354204,6.227017426,4.405072126,10,4.629554142,5.593768505,4.726238606,2.984841508,8.019646496,3.85237842,4,1370
4.529240706,5.291408318,6.483689439,5.398030589,6.392394304,3.960348123,4.012996744,3.94736214,4.345064376,7.193721804,6.10448784,5,1371
5.218461623,6.408354204,6.227017426,4.405072126,10,4.629554142,5.593768505,4.726238606,2.984841508,8.019646496,3.85237842,6,1372
4.644110859,6.240812321,4.994991766,5.894509821,5.47877008,6.732773057,6.292956014,4.94347626,4.539381928,3.772033792,3.946216312,5,1373
4.127195172,6.603819735,3.608962897,4.050444103,8.814560849,5.011957581,4.468988598,3.920869743,5.057562068,4.126001517,4.415405775,5,1374
4.356935477,5.179713729,4.943657363,4.617848939,4.905099056,4.725155002,6.627350041,4.530194869,4.668926963,4.184996138,4.509243667,3,1375
4.931286241,6.994750795,4.635650948,4.192295312,4.968840281,4.151549843,4.529787512,3.86258647,3.697339201,3.831028412,4.60308156,5,1376
3.20823395,4.788782669,4.943657363,4.830625753,5.053828581,5.6811636,5.83696416,4.233480025,7.583690251,4.774942347,6.667515195,5,1377
4.356935477,4.565393492,4.378978935,4.617848939,4.798863681,4.438352422,4.438589141,4.652059895,4.863244516,4.126001517,4.509243667,6,1378
4.529240706,5.235561024,3.711631702,5.043402567,4.777616606,4.533953282,4.65138534,4.376538968,5.316652138,4.774942347,5.3537847,6,1379
4.529240706,5.235561024,3.711631702,5.043402567,4.777616606,4.533953282,4.65138534,4.376538968,5.316652138,4.774942347,5.3537847,6,1380
4.127195172,6.687590676,4.07097252,4.47599773,4.713875381,3.864747263,4.34739077,4.254673943,5.446197173,3.772033792,4.22772999,6,1381
4.816416088,5.403102906,4.738319753,4.688774544,4.841357831,5.872365319,6.779347325,4.673253812,4.928017033,4.008012275,4.509243667,5,1382
4.816416088,5.403102906,4.738319753,4.688774544,4.841357831,5.872365319,6.779347325,4.673253812,4.928017033,4.008012275,4.509243667,5,1383
4.299500401,6.268735969,4.378978935,4.47599773,5.415028855,5.39436102,6.14095873,4.567284225,4.215519341,4.067006896,4.133892097,5,1384
4.816416088,6.575896087,4.892322961,5.610807403,4.756369531,6.732773057,6.171358187,4.964670177,4.215519341,3.595049929,3.85237842,5,1385
4.47180563,5.626492084,3.968303715,4.47599773,5.26629933,4.247150703,4.286591856,4.657358374,4.928017033,4.538963863,4.22772999,5,1386
4.47180563,5.626492084,3.968303715,4.47599773,5.26629933,4.247150703,4.286591856,4.657358374,4.928017033,4.538963863,4.22772999,5,1387
4.012325019,5.626492084,5.200329376,7.525798726,4.905099056,4.151549843,5.076977737,5.229594145,5.251879621,5.128910072,4.884595237,5,1388
4.069760095,4.732935375,3.711631702,4.759700148,4.841357831,6.923974777,6.961744067,4.201689149,3.632566683,4.243990759,4.321567882,5,1389
3.667714561,4.788782669,3.608962897,4.830625753,4.586392932,4.916356721,4.590586426,2.972441938,6.741647523,4.597958484,6.949028873,5,1390
4.816416088,5.626492084,4.738319753,4.901551358,5.138816881,3.960348123,4.590586426,4.667955333,5.381424656,4.538963863,5.541460485,6,1391
4.299500401,5.514797495,3.916969313,4.121369707,4.628887082,3.960348123,3.95219783,3.650647296,4.085974306,3.949017654,4.415405775,5,1392
4.816416088,4.956324552,4.892322961,4.617848939,4.798863681,5.29876016,5.380972306,4.667955333,4.928017033,3.949017654,4.790757345,5,1393
3.897454866,5.235561024,4.327644533,5.965435426,4.628887082,6.063567039,5.806564703,4.969968656,5.057562068,3.949017654,3.85237842,5,1394
5.161026546,5.877804908,4.122306923,4.334146521,5.096322731,3.769146404,3.95219783,5.372653088,4.992789551,4.951926209,4.180811043,5,1395
5.218461623,5.821957614,4.122306923,4.334146521,5.053828581,3.864747263,3.921798373,5.372653088,4.992789551,4.951926209,4.180811043,6,1396
4.414370553,5.347255612,4.943657363,4.617848939,4.841357831,5.107558441,6.748947868,4.519597911,4.798471998,4.184996138,4.509243667,5,1397
4.242065324,5.403102906,4.224975728,4.759700148,4.905099056,4.725155002,4.438589141,4.922282342,6.353012418,4.774942347,4.790757345,5,1398
4.356935477,5.794033967,3.608962897,4.759700148,4.586392932,4.438352422,4.316991313,4.392434406,5.705287243,5.364888556,5.635298377,7,1399
4.758981012,5.905728555,4.68698535,4.688774544,4.841357831,6.637172198,7.873727775,4.710343168,4.604154446,4.126001517,4.509243667,6,1400
4.758981012,5.905728555,4.68698535,4.688774544,4.841357831,6.637172198,7.873727775,4.710343168,4.604154446,4.126001517,4.509243667,5,1401
4.586675782,3.727684077,5.765007803,4.617848939,4.246439732,4.055948983,4.316991313,4.763327961,5.834832278,5.954834765,6.386001517,5,1402
4.356935477,3.89522596,5.302998181,4.405072126,4.437663407,3.769146404,3.982597287,4.604373581,4.474609411,7.60668415,4.60308156,6,1403
4.816416088,4.844629963,5.611004596,5.043402567,4.883851981,4.629554142,4.985779366,5.928993421,5.770059761,4.774942347,5.259946807,8,1404
4.644110859,3.615989488,5.148994973,4.617848939,4.458910482,5.203159301,4.620985883,4.180495232,4.798471998,6.426791732,5.822974162,6,1405
4.931286241,3.392600311,5.354332583,6.816542681,4.458910482,4.247150703,4.256192399,5.346160691,4.409836893,6.662770215,5.447622592,7,1406
3.667714561,4.900477258,3.608962897,4.688774544,4.501404632,7.306378216,5.228975022,4.074525645,6.482557453,6.603775595,5.259946807,6,1407
4.873851164,3.671836782,5.457001388,4.759700148,4.161451432,6.828373917,5.198575565,4.074525645,4.733699481,7.075732562,6.85519098,6,1408
3.667714561,4.900477258,3.608962897,4.688774544,4.501404632,7.306378216,5.228975022,4.074525645,6.482557453,6.603775595,5.259946807,7,1409
4.012325019,7.413605502,3.608962897,4.47599773,4.883851981,3.960348123,4.073795658,3.332738534,6.223467383,3.713039171,6.386001517,6,1410
3.897454866,4.67708808,5.662338998,4.901551358,4.650134156,4.247150703,4.164994029,4.763327961,6.612102488,5.423883177,5.166108915,6,1411
4.931286241,3.392600311,5.354332583,6.816542681,4.458910482,4.247150703,4.256192399,5.346160691,4.409836893,6.662770215,5.447622592,6,1412
5.907682539,5.235561024,4.892322961,4.617848939,5.35128763,4.629554142,6.292956014,4.763327961,3.243931578,6.426791732,4.696919452,6,1413
5.965117615,3.839378665,6.637692646,4.759700148,4.777616606,3.769146404,4.043396201,6.405856563,4.280291858,5.718856281,4.22772999,5,1414
3.782584713,5.291408318,3.608962897,4.334146521,4.522651707,4.247150703,4.134594572,4.922282342,6.612102488,6.072824006,4.040054205,5,1415
5.965117615,3.839378665,6.637692646,4.759700148,4.777616606,3.769146404,4.043396201,6.405856563,4.280291858,5.718856281,4.22772999,5,1416
4.414370553,3.951073254,5.302998181,4.972476962,4.501404632,5.48996188,4.712184254,4.180495232,5.251879621,5.65986166,6.573677302,5,1417
4.701545935,5.012171846,3.6602973,4.334146521,4.777616606,3.769146404,4.164994029,4.074525645,4.021201788,3.831028412,4.415405775,7,1418
4.644110859,5.626492084,4.68698535,4.759700148,4.777616606,6.541571338,7.63053212,4.392434406,4.733699481,3.772033792,4.509243667,5,1419
4.701545935,5.012171846,3.6602973,4.334146521,4.777616606,3.769146404,4.164994029,4.074525645,4.021201788,3.831028412,4.415405775,5,1420
4.529240706,4.28615702,4.532982143,4.334146521,4.820110756,5.776764459,5.350572849,4.869297549,5.187107103,4.538963863,4.040054205,5,1421
4.242065324,5.068019141,3.608962897,4.688774544,4.820110756,7.210777356,5.259374478,4.392434406,5.510969691,6.072824006,5.916812055,5,1422
3.897454866,5.012171846,4.07097252,5.965435426,5.754982055,4.820755861,4.529787512,5.028251929,6.223467383,5.069915451,5.541460485,6,1423
4.988721317,3.504294899,5.508335791,4.192295312,4.756369531,4.247150703,4.286591856,5.346160691,4.668926963,5.246899314,4.22772999,4,1424
